日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2021-12-24,'300750,宁德时代,576.8,625.25,563.0,624.0,622.07,-45.27,-7.2773,1.0615,24608084,14321299320.5,1.34443497216e+12,1.33719236566e+12,125078
2021-12-23,'300750,宁德时代,622.07,630.8,612.08,618.98,610.24,11.83,1.9386,0.3439,7971819,4954754967.52,1.44995260598e+12,1.44214156537e+12,44352
2021-12-22,'300750,宁德时代,610.24,617.0,603.0,608.8,604.07,6.17,1.0214,0.3607,8361840,5103433201.98,1.42237863629e+12,1.41471613942e+12,46475
2021-12-21,'300750,宁德时代,604.07,614.69,594.08,606.0,610.21,-6.14,-1.0062,0.542,12565780,7553655489.85,1.40799728438e+12,1.40041226131e+12,68007
2021-12-20,'300750,宁德时代,610.21,649.0,607.68,649.0,651.19,-40.98,-6.2931,0.6691,15511352,9648533093.77,1.42230871075e+12,1.41464659058e+12,90877
2021-12-17,'300750,宁德时代,651.19,653.99,639.7,651.01,655.06,-3.87,-0.5908,0.5888,13649081,8863377800.11,1.51782699293e+12,1.50965030616e+12,41943
2021-12-16,'300750,宁德时代,655.06,657.3,647.08,657.3,649.0,6.06,0.9337,0.2653,6150222,4018260859.3,1.52684738707e+12,1.51862210653e+12,36703
2021-12-15,'300750,宁德时代,649.0,661.0,646.95,649.43,651.01,-2.01,-0.3088,0.304,7048016,4606545054.18,1.5127224288e+12,1.50457324083e+12,40647
2021-12-14,'300750,宁德时代,651.01,657.34,643.98,657.34,658.36,-7.35,-1.1164,0.3788,8781080,5704000135.35,1.51740743971e+12,1.50923301312e+12,52007
2021-12-13,'300750,宁德时代,658.36,660.66,630.08,639.9,639.95,18.41,2.8768,0.6937,16082778,10409792154.6,1.53453919603e+12,1.52627247894e+12,77462
2021-12-10,'300750,宁德时代,639.95,653.36,621.18,622.22,633.8,6.15,0.9703,0.9224,21384418,13738235947.2,1.49162822544e+12,1.48359267407e+12,87951
2021-12-09,'300750,宁德时代,633.8,640.0,622.9,639.0,639.0,-5.2,-0.8138,0.5792,13427209,8443913158.9,1.47729349056e+12,1.46933516185e+12,77018
2021-12-08,'300750,宁德时代,639.0,644.78,626.25,634.79,629.0,10.0,1.5898,0.5127,11886602,7580712087.91,1.4894139168e+12,1.48139029413e+12,65082
2021-12-07,'300750,宁德时代,629.0,663.0,612.2,662.0,657.28,-28.28,-4.3026,0.955,22139147,13913426092.2,1.4661054048e+12,1.45820734743e+12,111128
2021-12-06,'300750,宁德时代,657.28,680.2,656.0,676.1,687.0,-29.72,-4.3261,0.4858,11261215,7509355191.61,1.53202187674e+12,1.5237687207e+12,68994
2021-12-03,'300750,宁德时代,687.0,692.0,671.0,688.96,688.0,-1.0,-0.1453,0.3485,8078164,5501798477.22,1.6012947744e+12,1.59266843829e+12,48648
2021-12-02,'300750,宁德时代,688.0,689.2,669.0,671.98,672.0,16.0,2.381,0.3959,9178956,6268320478.24,1.6036256256e+12,1.59498673296e+12,54586
2021-12-01,'300750,宁德时代,672.0,684.99,664.11,680.0,680.0,-8.0,-1.1765,0.3013,6984571,4696868393.24,1.5663320064e+12,1.55789401824e+12,40869
2021-11-30,'300750,宁德时代,680.0,685.66,673.33,684.76,679.8,0.2,0.0294,0.3101,7188131,4874671005.49,1.584978816e+12,1.5764403756e+12,39290
2021-11-29,'300750,宁德时代,679.8,684.5,653.0,654.0,658.0,21.8,3.3131,0.4946,11465261,7758115212.05,1.58451264576e+12,1.57597671667e+12,61590
2021-11-26,'300750,宁德时代,658.0,668.8,651.0,651.0,654.0,4.0,0.6116,0.2524,5850222,3865245640.55,1.5337000896e+12,1.52543789286e+12,35119
2021-11-25,'300750,宁德时代,654.0,658.5,645.29,653.0,658.8,-4.8,-0.7286,0.2511,5822028,3798078532.39,1.5243766848e+12,1.51616471418e+12,33839
2021-11-24,'300750,宁德时代,658.8,675.8,650.34,670.17,672.0,-13.2,-1.9643,0.3688,8550354,5653890107.47,1.53556477056e+12,1.5272925286e+12,47929
2021-11-23,'300750,宁德时代,672.0,680.31,666.0,680.31,681.0,-9.0,-1.3216,0.4284,9931174,6671378514.59,1.5663320064e+12,1.55789401824e+12,51746
2021-11-22,'300750,宁德时代,681.0,681.0,642.11,644.99,639.0,42.0,6.5728,0.6604,15308991,10215261575.5,1.5873096672e+12,1.57875867027e+12,73520
2021-11-19,'300750,宁德时代,639.0,639.0,620.05,631.0,626.0,13.0,2.0767,0.3648,8456790,5343617369.66,1.4894139168e+12,1.48139029413e+12,40881
2021-11-18,'300750,宁德时代,626.0,636.66,613.59,625.88,625.88,0.12,0.0192,0.3247,7527274,4697499805.41,1.4591128512e+12,1.45125246342e+12,44623
2021-11-17,'300750,宁德时代,625.88,630.43,617.56,623.0,614.97,10.91,1.7741,0.3262,7561643,4721304801.75,1.45883314906e+12,1.45097426806e+12,41458
2021-11-16,'300750,宁德时代,614.97,625.12,607.0,620.0,620.0,-5.03,-0.8113,0.3638,8433513,5202056654.99,1.43340356246e+12,1.42568167321e+12,49511
2021-11-15,'300750,宁德时代,620.0,640.99,607.96,640.99,641.0,-21.0,-3.2761,0.6047,14007599,8684428486.27,1.44398483724e+12,1.43619978864e+12,76890
2021-11-12,'300750,宁德时代,641.0,661.86,633.92,657.0,655.85,-14.85,-2.2642,0.493,11420150,7312301472.1,1.49289400108e+12,1.48484526535e+12,67014
2021-11-11,'300750,宁德时代,655.85,665.13,650.1,651.0,648.0,7.85,1.2114,0.3325,7701413,5069135677.35,1.52747976694e+12,1.51924456674e+12,45950
2021-11-10,'300750,宁德时代,648.0,656.47,635.0,651.13,663.28,-15.28,-2.3037,0.55,12739826,8216658651.91,1.5091970557e+12,1.50106042426e+12,67244
2021-11-09,'300750,宁德时代,663.28,668.0,653.13,667.74,660.8,2.48,0.3753,0.2881,6674583,4413176640.35,1.54478429491e+12,1.53645579969e+12,38674
2021-11-08,'300750,宁德时代,660.8,664.98,631.0,637.0,634.09,26.71,4.2123,0.5297,12269565,8026800882.27,1.53900835556e+12,1.53071100054e+12,62112
2021-11-05,'300750,宁德时代,634.09,649.78,633.99,639.0,646.85,-12.76,-1.9726,0.3693,8555085,5465118685.46,1.47680055717e+12,1.46883858706e+12,47299
2021-11-04,'300750,宁德时代,646.85,655.0,636.05,648.0,640.0,6.85,1.0703,0.3972,9201009,5951843600.42,1.50651869672e+12,1.49839650529e+12,49390
2021-11-03,'300750,宁德时代,640.0,656.02,628.0,651.0,658.0,-18.0,-2.7356,0.5509,12760630,8165156864.72,1.49056499328e+12,1.48252881408e+12,63421
2021-11-02,'300750,宁德时代,658.0,665.76,648.0,655.0,650.0,8.0,1.2308,0.5673,13140789,8630072694.35,1.53248713372e+12,1.52422493698e+12,64778
2021-11-01,'300750,宁德时代,650.0,679.0,631.13,641.0,639.22,10.78,1.6864,0.9575,22179659,14502525103.6,1.5138550713e+12,1.5056933268e+12,95482
2021-10-29,'300750,宁德时代,639.22,645.49,598.94,615.29,607.2,32.02,5.2734,0.875,20268702,12687999698.1,1.48874836719e+12,1.48072198209e+12,86666
2021-10-28,'300750,宁德时代,607.2,635.0,602.93,625.0,615.04,-7.84,-1.2747,0.7461,17282868,10650216882.9,1.41417353737e+12,1.40654921236e+12,75690
2021-10-27,'300750,宁德时代,615.04,615.04,593.17,597.99,597.99,17.05,2.8512,0.5849,13548574,8191755889.74,1.43243295854e+12,1.42471019033e+12,59715
2021-10-26,'300750,宁德时代,597.99,638.48,595.93,635.76,610.77,-12.78,-2.0924,0.6401,14827692,9075608784.6,1.39272337552e+12,1.38521469614e+12,71759
2021-10-25,'300750,宁德时代,610.77,625.16,603.33,612.0,601.4,9.37,1.558,0.6066,14052090,8636989621.97,1.42248809523e+12,1.4148189434e+12,63066
2021-10-22,'300750,宁德时代,601.4,605.98,590.33,605.98,596.0,5.4,0.906,0.4758,11021603,6612493209.14,1.40066529212e+12,1.39311379498e+12,49486
2021-10-21,'300750,宁德时代,596.0,599.0,580.0,590.0,589.5,6.5,1.1026,0.4378,10142297,6008461971.03,1.38808864999e+12,1.38060495811e+12,49175
2021-10-20,'300750,宁德时代,589.5,613.38,587.0,595.0,590.6,-1.1,-0.1863,0.5382,12466583,7444464950.09,1.37295009928e+12,1.36554802484e+12,60861
2021-10-19,'300750,宁德时代,590.6,614.98,585.0,604.0,595.02,-4.42,-0.7428,0.6514,15088955,8990013549.6,1.37551200786e+12,1.36809612124e+12,69189
2021-10-18,'300750,宁德时代,595.02,595.24,570.0,581.0,569.0,26.02,4.5729,0.806,18670216,10933506377.6,1.38580622235e+12,1.37833483587e+12,86487
2021-10-15,'300750,宁德时代,569.0,578.87,528.1,532.0,532.3,36.7,6.8946,0.9908,22951299,12822713734.9,1.32520543934e+12,1.31806077377e+12,107217
2021-10-14,'300750,宁德时代,532.3,534.88,525.0,525.0,522.26,10.04,1.9224,0.3385,7841554,4161069009.13,1.239730853e+12,1.23304701209e+12,39329
2021-10-13,'300750,宁德时代,522.26,522.5,504.0,505.0,505.0,17.26,3.4178,0.3303,7652244,3950317431.22,1.21634761467e+12,1.20978984131e+12,42691
2021-10-12,'300750,宁德时代,505.0,522.62,498.88,521.58,521.0,-16.0,-3.071,0.414,9590683,4879529812.42,1.17614894001e+12,1.16980789236e+12,52449
2021-10-11,'300750,宁德时代,521.0,537.6,518.06,535.0,534.0,-13.0,-2.4345,0.3381,7830888,4112416011.4,1.21341306484e+12,1.20687111271e+12,42911
2021-10-08,'300750,宁德时代,534.0,550.07,522.9,534.0,525.73,8.27,1.5731,0.5403,12516925,6710477515.55,1.24369016627e+12,1.23698497925e+12,61145
2021-09-30,'300750,宁德时代,525.73,532.5,502.01,505.0,502.51,23.22,4.6208,0.7215,16714235,8696962248.11,1.22442927175e+12,1.21782792723e+12,83581
2021-09-29,'300750,宁德时代,502.51,511.8,494.0,496.0,500.43,2.08,0.4156,0.4056,9395464,4739177462.63,1.17034971058e+12,1.16403992869e+12,49449
2021-09-28,'300750,宁德时代,500.43,517.95,498.2,512.0,513.5,-13.07,-2.5453,0.3981,9222505,4682091359.49,1.16550537435e+12,1.15922171005e+12,49162
2021-09-27,'300750,宁德时代,513.5,519.8,499.79,505.0,499.98,13.52,2.7041,0.6258,14496264,7441411134.81,1.19594550633e+12,1.18949772817e+12,73984
2021-09-24,'300750,宁德时代,499.98,512.51,490.5,494.87,492.99,6.99,1.4179,0.443,10262492,5155614316.07,1.16445732084e+12,1.15817930697e+12,55747
2021-09-23,'300750,宁德时代,492.99,504.86,491.8,504.86,493.31,-0.32,-0.0649,0.3447,7971421,3955499103.71,1.14817755631e+12,1.14017047189e+12,45271
2021-09-22,'300750,宁德时代,493.31,501.0,488.1,494.6,503.0,-9.69,-1.9264,0.2778,6423920,3170987210.07,1.1489228388e+12,1.14091055698e+12,35412
2021-09-17,'300750,宁德时代,503.0,509.0,492.13,497.0,498.0,5.0,1.004,0.3548,8193837,4095076761.76,1.17149092441e+12,1.16161782915e+12,46013
2021-09-16,'300750,宁德时代,498.0,523.0,498.0,523.0,525.35,-27.35,-5.2061,0.4876,11260408,5712849969.45,1.1598458854e+12,1.15007093224e+12,58786
2021-09-15,'300750,宁德时代,525.35,531.99,511.81,530.0,529.9,-4.55,-0.8587,0.4547,10501454,5470153200.69,1.22354424878e+12,1.21323245833e+12,57843
2021-09-14,'300750,宁德时代,529.9,541.0,502.92,507.12,502.8,27.1,5.3898,1.0126,23383657,12347086768.8,1.23414123428e+12,1.22374013452e+12,108087
2021-09-13,'300750,宁德时代,502.8,512.1,496.0,502.1,502.1,0.7,0.1394,0.3884,8968966,4498932655.14,1.17102512285e+12,1.16115595327e+12,44851
2021-09-10,'300750,宁德时代,502.1,503.78,490.68,493.44,507.2,-5.1,-1.0055,0.4892,11296936,5625272662.43,1.16939481738e+12,1.1595393877e+12,58843
2021-09-09,'300750,宁德时代,507.2,518.98,490.8,509.5,503.0,4.2,0.835,0.477,11016209,5541869353.34,1.18127275717e+12,1.17131722255e+12,62971
2021-09-08,'300750,宁德时代,503.0,523.58,500.0,519.0,514.01,-11.01,-2.142,0.4217,9739395,4960557751.53,1.17149092441e+12,1.16161782915e+12,51124
2021-09-07,'300750,宁德时代,514.01,526.66,510.0,515.0,516.1,-2.09,-0.405,0.408,9422232,4866454172.22,1.19713330031e+12,1.18704409614e+12,47940
2021-09-06,'300750,宁德时代,516.1,518.0,483.0,493.0,486.5,29.6,6.0843,0.6405,14791957,7471544141.65,1.20200092661e+12,1.19187069905e+12,71096
2021-09-03,'300750,宁德时代,486.5,503.88,480.88,498.0,493.5,-7.0,-1.4184,0.4885,11282023,5523301032.38,1.13306229567e+12,1.12351306934e+12,57627
2021-09-02,'300750,宁德时代,493.5,496.11,485.78,492.0,488.71,4.79,0.9801,0.4964,11464887,5637614465.94,1.14936535029e+12,1.13967872502e+12,63358
2021-09-01,'300750,宁德时代,488.71,494.0,471.5,492.0,494.87,-6.16,-1.2448,0.6263,14462675,7006043909.9,1.13820940292e+12,1.12861679778e+12,72862
2021-08-31,'300750,宁德时代,494.87,511.94,485.85,511.94,505.24,-10.37,-2.0525,0.6392,14762087,7288932626.77,1.15255609098e+12,1.14284257477e+12,77633
2021-08-30,'300750,宁德时代,505.24,525.8,498.86,507.45,507.5,-2.26,-0.4453,0.6805,15714333,8036791726.73,1.17670790188e+12,1.16679083896e+12,80738
2021-08-27,'300750,宁德时代,507.5,524.0,502.0,520.0,521.0,-13.5,-2.5912,0.5178,11958157,6098898952.57,1.18197145952e+12,1.17201003636e+12,62279
2021-08-26,'300750,宁德时代,521.0,558.94,520.89,539.98,530.24,-9.24,-1.7426,0.7274,16798255,8951110526.85,1.21341306484e+12,1.20318665802e+12,76944
2021-08-25,'300750,宁德时代,530.24,532.2,511.2,524.0,523.0,7.24,1.3843,0.4127,9530347,4963866861.09,1.23493309693e+12,1.22452532351e+12,54611
2021-08-24,'300750,宁德时代,523.0,540.1,515.12,516.4,521.9,1.1,0.2108,0.5765,13313712,7011227150.0,1.21807108045e+12,1.20780541679e+12,68877
2021-08-23,'300750,宁德时代,521.9,523.22,502.01,505.0,494.11,27.79,5.6243,0.7025,16224431,8359923041.06,1.21550917186e+12,1.20526509947e+12,79648
2021-08-20,'300750,宁德时代,494.11,499.2,482.5,499.0,503.0,-8.89,-1.7674,0.5425,12527606,6160678537.9,1.15078604505e+12,1.14108744644e+12,68158
2021-08-19,'300750,宁德时代,503.0,509.73,484.0,502.0,495.0,8.0,1.6162,0.6259,14453518,7215253955.37,1.17149092441e+12,1.16161782915e+12,71821
2021-08-18,'300750,宁德时代,495.0,502.9,477.41,486.54,480.0,15.0,3.125,0.691,15957481,7861906061.17,1.15285886199e+12,1.14314279409e+12,82205
2021-08-17,'300750,宁德时代,480.0,494.8,477.24,485.0,477.0,3.0,0.6289,0.676,15610638,7586087133.68,1.11792374496e+12,1.10850210336e+12,80666
2021-08-16,'300750,宁德时代,477.0,503.89,469.88,494.0,502.05,-25.05,-4.9895,0.9545,22043980,10620462840.2,1.11093672155e+12,1.10157396521e+12,109580
2021-08-13,'300750,宁德时代,502.05,529.9,480.0,480.0,502.0,0.05,0.01,1.2006,27725763,14085448989.0,1.16927836699e+12,1.15942391873e+12,120670
2021-08-12,'300750,宁德时代,502.0,512.99,494.0,512.01,517.25,-15.25,-2.9483,0.7412,17116184,8599262131.01,1.1691619166e+12,1.15930844976e+12,86661
2021-08-11,'300750,宁德时代,517.25,523.0,504.88,510.0,510.5,6.75,1.3222,0.4866,11236434,5790098627.49,1.20467928558e+12,1.19452648534e+12,60148
2021-08-10,'300750,宁德时代,510.5,519.19,499.0,511.01,516.0,-5.5,-1.0659,0.7802,18016853,9152881562.62,1.18895848292e+12,1.17893817451e+12,87677
2021-08-09,'300750,宁德时代,516.0,532.5,502.99,532.0,543.88,-27.88,-5.1261,0.8047,18583111,9534234240.43,1.20176802583e+12,1.19163976111e+12,93944
2021-08-06,'300750,宁德时代,543.88,567.0,539.0,564.79,557.0,-13.12,-2.3555,0.6223,14371245,7918384463.82,1.26670076335e+12,1.25602525828e+12,73399
2021-08-05,'300750,宁德时代,557.0,566.0,546.53,566.0,569.0,-12.0,-2.109,0.562,12979233,7197921132.82,1.29725734571e+12,1.28632431577e+12,62712
2021-08-04,'300750,宁德时代,569.0,570.99,525.0,534.0,531.0,38.0,7.1563,0.7535,17400431,9647161978.27,1.32520543934e+12,1.31403686836e+12,85578
2021-08-03,'300750,宁德时代,531.0,556.0,523.0,555.0,552.0,-21.0,-3.8043,0.5299,12238308,6535093739.81,1.23670314286e+12,1.22628045184e+12,61847
2021-08-02,'300750,宁德时代,552.0,574.99,532.88,557.0,550.4,1.6,0.2907,0.7923,18297279,10131832068.1,1.2856123067e+12,1.27477741886e+12,84666
2021-07-30,'300750,宁德时代,550.4,582.2,540.0,565.0,556.8,-6.4,-1.1494,0.8739,20181013,11332846398.8,1.28188589422e+12,1.27108241185e+12,94072
2021-07-29,'300750,宁德时代,556.8,557.74,529.0,546.0,525.05,31.75,6.047,0.8063,18620249,10167714631.3,1.29679154415e+12,1.2858624399e+12,86859
2021-07-28,'300750,宁德时代,525.05,533.3,496.0,496.0,495.0,30.05,6.0707,0.9407,21724743,11221667797.3,1.22284554644e+12,1.21253964452e+12,91451
2021-07-27,'300750,宁德时代,495.0,559.19,495.0,543.02,539.78,-44.78,-8.296,0.7728,17846033,9419312665.15,1.15285886199e+12,1.14314279409e+12,83024
2021-07-26,'300750,宁德时代,539.78,552.93,522.5,544.0,547.01,-7.23,-1.3217,0.5512,12728980,6852321740.95,1.25715183136e+12,1.24655680282e+12,68641
2021-07-23,'300750,宁德时代,547.01,563.99,546.0,555.0,557.08,-10.07,-1.8076,0.4041,9332873,5157401634.64,1.27399055777e+12,1.26325361575e+12,48946
2021-07-22,'300750,宁德时代,557.08,563.69,545.69,556.6,555.78,1.3,0.2339,0.4713,10883599,6027459316.6,1.29744366634e+12,1.28650906612e+12,55945
2021-07-21,'300750,宁德时代,555.78,556.08,526.01,530.02,528.04,27.74,5.2534,0.7883,18204911,9878628606.91,1.2944159562e+12,1.28350687293e+12,78715
2021-07-20,'300750,宁德时代,528.04,539.27,515.0,515.0,523.5,4.54,0.8672,0.5629,13000547,6869197468.72,1.22980927977e+12,1.21944468887e+12,60605
2021-07-19,'300750,宁德时代,523.5,541.68,516.0,540.0,531.0,-7.5,-1.4124,0.78,18012945,9474773727.22,1.21923558435e+12,1.20896010648e+12,88209
2021-07-16,'300750,宁德时代,531.0,567.0,528.13,567.0,568.0,-37.0,-6.5141,0.7729,17849493,9719489197.62,1.23670314286e+12,1.22628045184e+12,85055
2021-07-15,'300750,宁德时代,568.0,568.88,541.05,545.0,551.37,16.63,3.0161,0.5947,13733347,7628510590.39,1.32287643154e+12,1.31172748898e+12,65838
2021-07-14,'300750,宁德时代,551.37,561.88,541.0,555.0,563.01,-11.64,-2.0675,0.5451,12587871,6965504600.68,1.28414503179e+12,1.27332250985e+12,63235
2021-07-13,'300750,宁德时代,563.01,579.6,552.0,560.0,565.79,-2.78,-0.4913,0.5905,13637065,7678988306.08,1.3112546826e+12,1.30020368586e+12,64965
2021-07-12,'300750,宁德时代,565.79,577.0,556.11,556.11,545.88,19.91,3.6473,0.6702,15476312,8772503853.06,1.31772932429e+12,1.30662376054e+12,70000
2021-07-09,'300750,宁德时代,545.88,558.99,534.55,558.99,559.16,-13.28,-2.375,0.6781,15660730,8521226651.94,1.27135877896e+12,1.26064401705e+12,73776
2021-07-08,'300750,宁德时代,559.16,571.5,542.64,550.99,542.5,16.66,3.071,0.6876,15879012,8888330054.72,1.30228800257e+12,1.29131257524e+12,72897
2021-07-07,'300750,宁德时代,542.5,542.5,507.13,520.0,515.23,27.27,5.2928,0.7857,18145691,9654261557.26,1.26348673258e+12,1.25283831474e+12,82801
2021-07-06,'300750,宁德时代,515.23,540.97,501.91,520.0,519.27,-4.04,-0.778,0.7818,18055540,9395935106.71,1.19997468982e+12,1.18986153899e+12,89559
2021-07-05,'300750,宁德时代,519.27,528.68,508.07,515.0,519.35,-0.08,-0.0154,0.6214,14351499,7406241681.91,1.20938388134e+12,1.19919143169e+12,75915
2021-07-02,'300750,宁德时代,519.59,535.16,509.66,524.13,529.5,-9.91,-1.8716,0.6007,13871718,7242849769.0,1.21012916384e+12,1.19993043309e+12,68352
2021-07-01,'300750,宁德时代,529.5,540.0,518.01,536.8,534.8,-5.3,-0.991,0.4904,11324700,5996925819.84,1.23320963116e+12,1.22281638277e+12,59654
2021-06-30,'300750,宁德时代,534.8,542.0,498.0,509.01,508.51,26.29,5.17,0.626,14455682,7574604647.61,1.24555337251e+12,1.23505609349e+12,66168
2021-06-29,'300750,宁德时代,508.51,519.6,504.22,513.65,493.9,14.61,2.9581,0.6643,15340180,7834685995.77,1.1843237574e+12,1.17434250954e+12,68452
2021-06-28,'300750,宁德时代,493.9,502.98,468.31,476.22,476.23,17.67,3.7104,0.6341,14643927,7224070341.95,1.15029695341e+12,1.14060247677e+12,59720
2021-06-25,'300750,宁德时代,476.23,477.0,459.0,473.0,467.3,8.93,1.911,0.4311,9955534,4686222357.53,1.10914338555e+12,1.09979574309e+12,50467
2021-06-24,'300750,宁德时代,467.3,474.88,462.01,473.13,468.45,-1.15,-0.2455,0.3989,9213246,4302188924.11,1.08834534587e+12,1.07917298521e+12,44258
2021-06-23,'300750,宁德时代,468.45,472.01,451.5,454.08,450.23,18.22,4.0468,0.5389,12445699,5774145630.95,1.09102370485e+12,1.0818287715e+12,55268
2021-06-22,'300750,宁德时代,450.23,453.99,440.22,450.18,452.8,-2.57,-0.5676,0.3831,8847005,3966367403.96,1.04879909163e+12,1.03975187916e+12,43225
2021-06-21,'300750,宁德时代,452.8,455.9,440.22,451.8,450.0,2.8,0.6222,0.5232,12082314,5452180813.1,1.05478583988e+12,1.04568698417e+12,50555
2021-06-18,'300750,宁德时代,450.0,455.2,437.19,437.19,434.51,15.49,3.5649,0.6755,15600042,7001105223.46,1.0482633126e+12,1.0392207219e+12,61989
2021-06-17,'300750,宁德时代,434.51,437.74,424.25,424.25,420.18,14.33,3.4104,0.4448,10272398,4433456914.82,1.01217975991e+12,1.00344843527e+12,47771
2021-06-16,'300750,宁德时代,420.18,443.8,417.01,440.91,445.0,-24.82,-5.5775,0.6049,13969365,5989483516.45,9.78798397085e+11,9.70355028729e+11,63915
2021-06-15,'300750,宁德时代,445.0,455.9,435.5,453.0,451.98,-6.98,-1.5443,0.4439,10252153,4562143371.35,1.03661594246e+12,1.02767382499e+12,50006
2021-06-11,'300750,宁德时代,451.98,457.84,430.06,443.0,434.63,17.35,3.9919,0.8572,19796063,8816469190.82,1.05287567118e+12,1.04379329308e+12,74049
2021-06-10,'300750,宁德时代,434.63,444.66,410.09,410.09,409.37,25.26,6.1705,1.426,19350231,8400201736.84,1.01245929679e+12,5.89792096373e+11,81861
2021-06-09,'300750,宁德时代,409.37,416.0,403.0,409.0,409.59,-0.22,-0.0537,0.6896,9358239,3829137540.88,9.53616782842e+11,5.55514323659e+11,44461
2021-06-08,'300750,宁德时代,409.59,424.85,404.0,404.0,407.5,2.09,0.5129,1.2256,16631690,6887633928.45,9.54129267129e+11,5.55812863248e+11,74236
2021-06-07,'300750,宁德时代,407.5,423.99,400.0,423.85,432.21,-24.71,-5.7171,1.5865,21529447,8812647425.85,9.4926066641e+11,5.5297673716e+11,90531
2021-06-04,'300750,宁德时代,432.21,439.5,415.16,419.0,414.78,17.43,4.2022,1.3272,18010150,7765736027.45,1.00682196964e+12,5.86508160903e+11,77952
2021-06-03,'300750,宁德时代,414.78,428.28,410.0,426.0,424.5,-9.72,-2.2898,0.912,12375991,5164432660.23,9.66219237334e+11,5.62855683532e+11,54638
2021-06-02,'300750,宁德时代,424.5,433.69,419.27,429.1,425.34,-0.84,-0.1975,0.8527,11571216,4933369539.66,9.88861724886e+11,5.76045705336e+11,55124
2021-06-01,'300750,宁德时代,425.34,431.0,416.52,420.0,434.1,-8.76,-2.018,1.1699,15875357,6727933260.37,9.9081848307e+11,5.77185583764e+11,67865
2021-05-31,'300750,宁德时代,434.1,435.57,414.0,416.0,409.6,24.5,5.9814,1.4743,20006312,8540083588.81,1.01122467555e+12,5.89072887365e+11,84997
2021-05-28,'300750,宁德时代,409.6,421.5,390.0,390.0,384.0,25.6,6.6667,2.0424,27715051,11346592533.3,9.54152561869e+11,5.55826433229e+11,119029
2021-05-27,'300750,宁德时代,384.0,390.0,381.85,387.51,385.42,-1.42,-0.3684,0.5866,7959838,3073473014.83,8.94518026752e+11,5.21087281152e+11,35523
2021-05-26,'300750,宁德时代,385.42,399.98,384.66,395.0,395.53,-10.11,-2.5561,0.9358,12698850,4932244991.47,8.97825879872e+11,5.23014218494e+11,56878
2021-05-25,'300750,宁德时代,395.53,396.0,385.7,389.44,387.96,7.57,1.9512,1.1023,14957705,5881748189.73,9.21376862295e+11,5.36733469568e+11,64161
2021-05-24,'300750,宁德时代,387.96,388.55,376.18,380.0,375.57,12.39,3.299,1.2499,16961148,6535959080.02,9.03742743903e+11,5.26460993739e+11,72642
2021-05-21,'300750,宁德时代,375.57,387.28,368.97,382.77,377.74,-2.17,-0.5745,1.0359,14056597,5316782152.9,8.74880560696e+11,5.09647786933e+11,64509
2021-05-20,'300750,宁德时代,377.74,383.89,370.1,377.8,375.05,2.69,0.7172,0.9465,12843969,4839062724.47,8.79935519337e+11,5.12592472871e+11,59631
2021-05-19,'300750,宁德时代,375.05,380.0,363.0,366.5,369.1,5.95,1.612,0.8656,11746435,4407782455.5,8.73669234201e+11,5.08942147906e+11,55538
2021-05-18,'300750,宁德时代,369.1,379.2,366.46,372.0,373.18,-4.08,-1.0933,0.6604,8962010,3323751525.18,8.59808863735e+11,5.00868009045e+11,46166
2021-05-17,'300750,宁德时代,373.18,375.88,359.99,360.0,359.0,14.18,3.9499,1.4245,19330918,7172265166.21,8.69313117769e+11,5.06404561407e+11,85133
2021-05-14,'300750,宁德时代,359.0,360.5,343.17,353.52,351.1,7.9,2.2501,1.3012,17657660,6228877398.1,8.36281176052e+11,4.87162327952e+11,74214
2021-05-13,'300750,宁德时代,351.1,358.78,349.7,354.3,361.5,-10.4,-2.8769,0.8362,11347605,4017576452.11,8.17878331231e+11,4.76442042741e+11,50612
2021-05-12,'300750,宁德时代,361.5,369.07,355.59,367.0,366.6,-5.1,-1.3912,0.9845,13360160,4812795101.18,8.42104861122e+11,4.90554823272e+11,64870
2021-05-11,'300750,宁德时代,366.6,369.9,353.0,362.0,368.21,-1.61,-0.4373,0.841,11412084,4142445890.27,8.53985178665e+11,4.97475513725e+11,59023
2021-05-10,'300750,宁德时代,368.21,373.99,360.0,364.8,367.28,0.93,0.2532,0.9179,12455280,4573789550.41,8.5773563185e+11,4.99660280711e+11,56097
2021-05-07,'300750,宁德时代,367.28,387.55,366.13,384.0,384.0,-16.72,-4.3542,1.1156,15138529,5685506805.9,8.55569221004e+11,4.98398272452e+11,73821
2021-05-06,'300750,宁德时代,384.0,390.0,368.5,390.0,388.17,-4.17,-1.0743,1.3978,18968026,7198512557.3,8.94518026752e+11,5.21087281152e+11,84161
2021-04-30,'300750,宁德时代,388.17,392.0,367.92,373.0,379.99,8.18,2.1527,1.9061,25865106,9896566189.38,9.04231933449e+11,5.26745963346e+11,88502
2021-04-29,'300750,宁德时代,379.99,381.9,367.87,370.81,367.03,12.96,3.531,1.3328,18086320,6806129765.77,8.851768359e+11,5.15645718659e+11,79895
2021-04-28,'300750,宁德时代,367.03,375.0,352.0,353.01,348.6,18.43,5.2869,1.7415,23632614,8597828977.93,8.54986852497e+11,4.9805902292e+11,90733
